 format: day,hour,forecast,value  location:102_83 Start : 20210101 
 26,0500,+10,318.000000 
 26,0500,+13,316.000000 
 26,0500,+16,317.000000 
 26,0500,+19,321.000000 
 26,0500,+22,354.000000 
 26,0500,+25,2.000000 
 26,0500,+28,9.000000 
 26,0500,+31,347.000000 
 26,0500,+34,331.000000 
 26,0500,+37,328.000000 
 26,0500,+40,319.000000 
 26,0500,+43,252.000000 
 26,0500,+46,235.000000 
 26,0500,+49,240.000000 
 26,0500,+52,285.000000 
 26,0500,+55,291.000000 
 26,0500,+58,296.000000 
 26,0800,+4,323.000000 
 26,0800,+7,322.000000 
 26,0800,+10,317.000000 
 26,0800,+13,316.000000 
 26,0800,+16,324.000000 
 26,0800,+19,357.000000 
 26,0800,+22,16.000000 
 26,0800,+25,30.000000 
 26,0800,+28,4.000000 
 26,0800,+31,344.000000 
 26,0800,+34,334.000000 
 26,0800,+37,331.000000 
 26,0800,+40,248.000000 
 26,0800,+43,235.000000 
 26,0800,+46,244.000000 
 26,0800,+49,287.000000 
 26,0800,+52,293.000000 
 26,0800,+55,295.000000 
 26,1100,+4,322.000000 
 26,1100,+7,317.000000 
 26,1100,+10,316.000000 
 26,1100,+13,324.000000 
 26,1100,+16,357.000000 
 26,1100,+19,16.000000 
 26,1100,+22,30.000000 
 26,1100,+25,4.000000 
 26,1100,+28,344.000000 
 26,1100,+31,334.000000 
 26,1100,+34,331.000000 
 26,1100,+37,248.000000 
 26,1100,+40,235.000000 
 26,1100,+43,244.000000 
 26,1100,+46,287.000000 
 26,1100,+49,293.000000 
 26,1100,+52,295.000000 
 26,1400,+4,317.000000 
 26,1400,+7,316.000000 
 26,1400,+10,324.000000 
 26,1400,+13,357.000000 
 26,1400,+16,16.000000 
 26,1400,+19,30.000000 
 26,1400,+22,4.000000 
 26,1400,+25,344.000000 
 26,1400,+28,334.000000 
 26,1400,+31,331.000000 
 26,1400,+34,248.000000 
 26,1400,+37,235.000000 
 26,1400,+40,244.000000 
 26,1400,+43,287.000000 
 26,1400,+46,293.000000 
 26,1400,+49,295.000000 
 26,1700,+4,316.000000 
 26,1700,+7,324.000000 
 26,1700,+10,357.000000 
 26,1700,+13,16.000000 
 26,1700,+16,30.000000 
 26,1700,+19,4.000000 
 26,1700,+22,344.000000 
 26,1700,+25,334.000000 
 26,1700,+28,331.000000 
 26,1700,+31,248.000000 
 26,1700,+34,235.000000 
 26,1700,+37,244.000000 
 26,1700,+40,287.000000 
 26,1700,+43,293.000000 
 26,1700,+46,295.000000 
 26,2000,+4,324.000000 
 26,2000,+7,357.000000 
 26,2000,+10,16.000000 
 26,2000,+13,30.000000 
 26,2000,+16,4.000000 
 26,2000,+19,344.000000 
 26,2000,+22,334.000000 
 26,2000,+25,331.000000 
 26,2000,+28,248.000000 
 26,2000,+31,235.000000 
 26,2000,+34,244.000000 
 26,2000,+37,287.000000 
 26,2000,+40,293.000000 
 26,2000,+43,295.000000 
 26,2000,+46,295.000000 
 26,2000,+49,295.000000 
 26,2000,+52,299.000000 
 26,2000,+55,303.000000 
 26,2000,+58,303.000000 
 26,2000,+61,297.000000 
 26,2000,+64,292.000000 
 26,2000,+67,288.000000 
 26,2300,+4,357.000000 
 26,2300,+7,16.000000 
 26,2300,+10,30.000000 
 26,2300,+13,4.000000 
 26,2300,+16,344.000000 
 26,2300,+19,334.000000 
 26,2300,+22,331.000000 
 26,2300,+25,248.000000 
 26,2300,+28,235.000000 
 26,2300,+31,244.000000 
 26,2300,+34,287.000000 
 26,2300,+37,293.000000 
 26,2300,+40,295.000000 
 26,2300,+43,295.000000 
 26,2300,+46,295.000000 
 26,2300,+49,299.000000 
 26,2300,+52,303.000000 
 26,2300,+55,303.000000 
 26,2300,+58,297.000000 
 26,2300,+61,292.000000 
 26,2300,+64,288.000000 
 27,0200,+4,16.000000 
 27,0200,+7,30.000000 
 27,0200,+10,4.000000 
 27,0200,+13,344.000000 
 27,0200,+16,334.000000 
 27,0200,+19,331.000000 
 27,0200,+22,248.000000 
 27,0200,+25,235.000000 
 27,0200,+28,244.000000 
 27,0200,+31,287.000000 
 27,0200,+34,293.000000 
 27,0200,+37,295.000000 
 27,0200,+40,295.000000 
 27,0200,+43,295.000000 
 27,0200,+46,299.000000 
 27,0200,+49,303.000000 
 27,0200,+52,303.000000 
 27,0200,+55,297.000000 
 27,0200,+58,292.000000 
 27,0200,+61,288.000000 
 27,0500,+4,30.000000 
 27,0500,+7,4.000000 
 27,0500,+10,344.000000 
 27,0500,+13,334.000000 
 27,0500,+16,331.000000 
 27,0500,+19,248.000000 
 27,0500,+22,235.000000 
 27,0500,+25,244.000000 
 27,0500,+28,287.000000 
 27,0500,+31,293.000000 
 27,0500,+34,295.000000 
 27,0500,+37,295.000000 
 27,0500,+40,295.000000 
 27,0500,+43,299.000000 
 27,0500,+46,303.000000 
 27,0500,+49,303.000000 
 27,0500,+52,297.000000 
 27,0500,+55,292.000000 
 27,0500,+58,288.000000 
 27,0800,+4,20.000000 
 27,0800,+7,360.000000 
 27,0800,+10,337.000000 
 27,0800,+13,338.000000 
 27,0800,+16,282.000000 
 27,0800,+19,237.000000 
 27,0800,+22,243.000000 
 27,0800,+25,293.000000 
 27,0800,+28,293.000000 
 27,0800,+31,291.000000 
 27,0800,+34,292.000000 
 27,0800,+37,295.000000 
 27,0800,+40,298.000000 
 27,0800,+43,298.000000 
 27,0800,+46,302.000000 
 27,0800,+49,293.000000 
 27,0800,+52,288.000000 
 27,0800,+55,280.000000 
 27,1100,+4,360.000000 
 27,1100,+7,337.000000 
 27,1100,+10,338.000000 
 27,1100,+13,282.000000 
 27,1100,+16,237.000000 
 27,1100,+19,243.000000 
 27,1100,+22,293.000000 
 27,1100,+25,293.000000 
 27,1100,+28,291.000000 
 27,1100,+31,292.000000 
 27,1100,+34,295.000000 
 27,1100,+37,298.000000 
 27,1100,+40,298.000000 
 27,1100,+43,302.000000 
 27,1100,+46,293.000000 
 27,1100,+49,288.000000 
 27,1100,+52,280.000000 
 27,1400,+4,337.000000 
 27,1400,+7,338.000000 
 27,1400,+10,282.000000 
 27,1400,+13,237.000000 
 27,1400,+16,243.000000 
 27,1400,+19,293.000000 
 27,1400,+22,293.000000 
 27,1400,+25,291.000000 
 27,1400,+28,292.000000 
 27,1400,+31,295.000000 
 27,1400,+34,298.000000 
 27,1400,+37,298.000000 
 27,1400,+40,302.000000 
 27,1400,+43,293.000000 
 27,1400,+46,288.000000 
 27,1400,+49,280.000000 
 27,1700,+4,338.000000 
 27,1700,+7,282.000000 
 27,1700,+10,237.000000 
 27,1700,+13,243.000000 
 27,1700,+16,293.000000 
 27,1700,+19,293.000000 
 27,1700,+22,291.000000 
 27,1700,+25,292.000000 
 27,1700,+28,295.000000 
 27,1700,+31,298.000000 
 27,1700,+34,298.000000 
 27,1700,+37,302.000000 
 27,1700,+40,293.000000 
 27,1700,+43,288.000000 
 27,1700,+46,280.000000 
 27,2000,+4,231.000000 
 27,2000,+7,235.000000 
 27,2000,+10,261.000000 
 27,2000,+13,295.000000 
 27,2000,+16,293.000000 
 27,2000,+19,292.000000 
 27,2000,+22,293.000000 
 27,2000,+25,291.000000 
 27,2000,+28,295.000000 
 27,2000,+31,298.000000 
 27,2000,+34,302.000000 
 27,2000,+37,296.000000 
 27,2000,+40,288.000000 
 27,2000,+43,281.000000 
 27,2000,+46,294.000000 
 27,2000,+49,308.000000 
 27,2000,+52,302.000000 
 27,2000,+55,229.000000 
 27,2000,+58,242.000000 
 27,2000,+61,240.000000 
 27,2000,+64,270.000000 
 27,2000,+67,267.000000 
 27,2300,+4,235.000000 
 27,2300,+7,261.000000 
 27,2300,+10,295.000000 
 27,2300,+13,293.000000 
 27,2300,+16,292.000000 
 27,2300,+19,293.000000 
 27,2300,+22,291.000000 
 27,2300,+25,295.000000 
 27,2300,+28,298.000000 
 27,2300,+31,302.000000 
 27,2300,+34,296.000000 
 27,2300,+37,288.000000 
 27,2300,+40,281.000000 
 27,2300,+43,294.000000 
 27,2300,+46,308.000000 
 27,2300,+49,302.000000 
 27,2300,+52,229.000000 
 27,2300,+55,242.000000 
 27,2300,+58,240.000000 
 27,2300,+61,270.000000 
 27,2300,+64,267.000000 
 28,0200,+4,261.000000 
 28,0200,+7,295.000000 
 28,0200,+10,293.000000 
 28,0200,+13,292.000000 
 28,0200,+16,293.000000 
 28,0200,+19,291.000000 
 28,0200,+22,295.000000 
 28,0200,+25,298.000000 
 28,0200,+28,302.000000 
 28,0200,+31,296.000000 
 28,0200,+34,288.000000 
 28,0200,+37,281.000000 
 28,0200,+40,294.000000 
 28,0200,+43,308.000000 
 28,0200,+46,302.000000 
 28,0200,+49,229.000000 
 28,0200,+52,242.000000 
 28,0200,+55,240.000000 
 28,0200,+58,270.000000 
 28,0200,+61,267.000000 
 28,0500,+4,295.000000 
 28,0500,+7,293.000000 
 28,0500,+10,292.000000 
 28,0500,+13,293.000000 
 28,0500,+16,291.000000 
 28,0500,+19,295.000000 
 28,0500,+22,298.000000 
 28,0500,+25,302.000000 
 28,0500,+28,296.000000 
 28,0500,+31,288.000000 
 28,0500,+34,281.000000 
 28,0500,+37,294.000000 
 28,0500,+40,308.000000 
 28,0500,+43,302.000000 
 28,0500,+46,229.000000 
 28,0500,+49,242.000000 
 28,0500,+52,240.000000 
 28,0500,+55,270.000000 
 28,0500,+58,267.000000 
 28,0800,+4,294.000000 
 28,0800,+7,293.000000 
 28,0800,+10,296.000000 
 28,0800,+13,294.000000 
 28,0800,+16,295.000000 
 28,0800,+19,302.000000 
 28,0800,+22,305.000000 
 28,0800,+25,296.000000 
 28,0800,+28,284.000000 
 28,0800,+31,283.000000 
 28,0800,+34,299.000000 
 28,0800,+37,287.000000 
 28,0800,+40,278.000000 
 28,0800,+43,227.000000 
 28,0800,+46,243.000000 
 28,0800,+49,228.000000 
 28,0800,+52,247.000000 
 28,0800,+55,266.000000 
 28,1100,+4,293.000000 
 28,1100,+7,296.000000 
 28,1100,+10,294.000000 
 28,1100,+13,295.000000 
 28,1100,+16,302.000000 
 28,1100,+19,305.000000 
 28,1100,+22,296.000000 
 28,1100,+25,284.000000 
 28,1100,+28,283.000000 
 28,1100,+31,299.000000 
 28,1100,+34,287.000000 
 28,1100,+37,278.000000 
 28,1100,+40,227.000000 
 28,1100,+43,243.000000 
 28,1100,+46,228.000000 
 28,1100,+49,247.000000 
 28,1100,+52,266.000000 
 28,1400,+4,296.000000 
 28,1400,+7,294.000000 
 28,1400,+10,295.000000 
 28,1400,+13,302.000000 
 28,1400,+16,305.000000 
 28,1400,+19,296.000000 
 28,1400,+22,284.000000 
 28,1400,+25,283.000000 
 28,1400,+28,299.000000 
 28,1400,+31,287.000000 
 28,1400,+34,278.000000 
 28,1400,+37,227.000000 
 28,1400,+40,243.000000 
 28,1400,+43,228.000000 
 28,1400,+46,247.000000 
 28,1400,+49,266.000000 
 28,1700,+4,294.000000 
 28,1700,+7,295.000000 
 28,1700,+10,302.000000 
 28,1700,+13,305.000000 
 28,1700,+16,296.000000 
 28,1700,+19,284.000000 
 28,1700,+22,283.000000 
 28,1700,+25,299.000000 
 28,1700,+28,287.000000 
 28,1700,+31,278.000000 
 28,1700,+34,227.000000 
 28,1700,+37,243.000000 
 28,1700,+40,228.000000 
 28,1700,+43,247.000000 
 28,1700,+46,266.000000 
 28,2000,+4,298.000000 
 28,2000,+7,301.000000 
 28,2000,+10,305.000000 
 28,2000,+13,293.000000 
 28,2000,+16,288.000000 
 28,2000,+19,292.000000 
 28,2000,+22,279.000000 
 28,2000,+25,268.000000 
 28,2000,+28,236.000000 
 28,2000,+31,242.000000 
 28,2000,+34,256.000000 
 28,2000,+37,257.000000 
 28,2000,+40,273.000000 
 28,2000,+43,277.000000 
 28,2000,+46,272.000000 
 28,2000,+49,272.000000 
 28,2000,+52,256.000000 
 28,2000,+55,230.000000 
 28,2000,+58,227.000000 
 28,2000,+61,224.000000 
 28,2000,+64,233.000000 
 28,2000,+67,231.000000 
 28,2300,+4,301.000000 
 28,2300,+7,305.000000 
 28,2300,+10,293.000000 
 28,2300,+13,288.000000 
 28,2300,+16,292.000000 
 28,2300,+19,279.000000 
 28,2300,+22,268.000000 
 28,2300,+25,236.000000 
 28,2300,+28,242.000000 
 28,2300,+31,256.000000 
 28,2300,+34,257.000000 
 28,2300,+37,273.000000 
 28,2300,+40,277.000000 
 28,2300,+43,272.000000 
 28,2300,+46,272.000000 
 28,2300,+49,256.000000 
 28,2300,+52,230.000000 
 28,2300,+55,227.000000 
 28,2300,+58,224.000000 
 28,2300,+61,233.000000 
 28,2300,+64,231.000000 
 29,0200,+4,305.000000 
 29,0200,+7,293.000000 
 29,0200,+10,288.000000 
 29,0200,+13,292.000000 
 29,0200,+16,279.000000 
 29,0200,+19,268.000000 
 29,0200,+22,236.000000 
 29,0200,+25,242.000000 
 29,0200,+28,256.000000 
 29,0200,+31,257.000000 
 29,0200,+34,273.000000 
 29,0200,+37,277.000000 
 29,0200,+40,272.000000 
 29,0200,+43,272.000000 
 29,0200,+46,256.000000 
 29,0200,+49,230.000000 
 29,0200,+52,227.000000 
 29,0200,+55,224.000000 
 29,0200,+58,233.000000 
 29,0200,+61,231.000000 
 29,0500,+4,293.000000 
 29,0500,+7,288.000000 
 29,0500,+10,292.000000 
 29,0500,+13,279.000000 
 29,0500,+16,268.000000 
 29,0500,+19,236.000000 
 29,0500,+22,242.000000 
 29,0500,+25,256.000000 
 29,0500,+28,257.000000 
 29,0500,+31,273.000000 
 29,0500,+34,277.000000 
 29,0500,+37,272.000000 
 29,0500,+40,272.000000 
 29,0500,+43,256.000000 
 29,0500,+46,230.000000 
 29,0500,+49,227.000000 
 29,0500,+52,224.000000 
 29,0500,+55,233.000000 
 29,0500,+58,231.000000 
 29,0800,+4,287.000000 
 29,0800,+7,288.000000 
 29,0800,+10,272.000000 
 29,0800,+13,242.000000 
 29,0800,+16,241.000000 
 29,0800,+19,265.000000 
 29,0800,+22,293.000000 
 29,0800,+25,313.000000 
 29,0800,+28,301.000000 
 29,0800,+31,288.000000 
 29,0800,+34,295.000000 
 29,0800,+37,297.000000 
 29,0800,+40,238.000000 
 29,0800,+43,195.000000 
 29,0800,+46,205.000000 
 29,0800,+49,209.000000 
 29,0800,+52,198.000000 
 29,0800,+55,218.000000 
 29,1100,+4,288.000000 
 29,1100,+7,272.000000 
 29,1100,+10,242.000000 
 29,1100,+13,241.000000 
 29,1100,+16,265.000000 
 29,1100,+19,293.000000 
 29,1100,+22,313.000000 
 29,1100,+25,301.000000 
 29,1100,+28,288.000000 
 29,1100,+31,295.000000 
 29,1100,+34,297.000000 
 29,1100,+37,238.000000 
 29,1100,+40,195.000000 
 29,1100,+43,205.000000 
 29,1100,+46,209.000000 
 29,1100,+49,198.000000 
 29,1100,+52,218.000000 
 29,1400,+4,272.000000 
 29,1400,+7,242.000000 
 29,1400,+10,241.000000 
 29,1400,+13,265.000000 
 29,1400,+16,293.000000 
 29,1400,+19,313.000000 
 29,1400,+22,301.000000 
 29,1400,+25,288.000000 
 29,1400,+28,295.000000 
 29,1400,+31,297.000000 
 29,1400,+34,238.000000 
 29,1400,+37,195.000000 
 29,1400,+40,205.000000 
 29,1400,+43,209.000000 
 29,1400,+46,198.000000 
 29,1400,+49,218.000000 
 29,1700,+4,242.000000 
 29,1700,+7,241.000000 
 29,1700,+10,265.000000 
 29,1700,+13,293.000000 
 29,1700,+16,313.000000 
 29,1700,+19,301.000000 
 29,1700,+22,288.000000 
 29,1700,+25,295.000000 
 29,1700,+28,297.000000 
 29,1700,+31,238.000000 
 29,1700,+34,195.000000 
 29,1700,+37,205.000000 
 29,1700,+40,209.000000 
 29,1700,+43,198.000000 
 29,1700,+46,218.000000 
 29,2000,+4,242.000000 
 29,2000,+7,249.000000 
 29,2000,+10,273.000000 
 29,2000,+13,277.000000 
 29,2000,+16,288.000000 
 29,2000,+19,297.000000 
 29,2000,+22,298.000000 
 29,2000,+25,302.000000 
 29,2000,+28,275.000000 
 29,2000,+31,182.000000 
 29,2000,+34,192.000000 
 29,2000,+37,201.000000 
 29,2000,+40,196.000000 
 29,2000,+43,205.000000 
 29,2000,+46,217.000000 
 29,2000,+49,238.000000 
 29,2000,+52,250.000000 
 29,2000,+55,250.000000 
 29,2000,+58,238.000000 
 29,2000,+61,238.000000 
 29,2000,+64,245.000000 
 29,2000,+67,307.000000 
 29,2300,+4,249.000000 
 29,2300,+7,273.000000 
 29,2300,+10,277.000000 
 29,2300,+13,288.000000 
 29,2300,+16,297.000000 
 29,2300,+19,298.000000 
 29,2300,+22,302.000000 
 29,2300,+25,275.000000 
 29,2300,+28,182.000000 
 29,2300,+31,192.000000 
 29,2300,+34,201.000000 
 29,2300,+37,196.000000 
 29,2300,+40,205.000000 
 29,2300,+43,217.000000 
 29,2300,+46,238.000000 
 29,2300,+49,250.000000 
 29,2300,+52,250.000000 
 29,2300,+55,238.000000 
 29,2300,+58,238.000000 
 29,2300,+61,245.000000 
 29,2300,+64,307.000000 
 30,0200,+4,273.000000 
 30,0200,+7,277.000000 
 30,0200,+10,288.000000 
 30,0200,+13,297.000000 
 30,0200,+16,298.000000 
 30,0200,+19,302.000000 
 30,0200,+22,275.000000 
 30,0200,+25,182.000000 
 30,0200,+28,192.000000 
 30,0200,+31,201.000000 
 30,0200,+34,196.000000 
 30,0200,+37,205.000000 
 30,0200,+40,217.000000 
 30,0200,+43,238.000000 
 30,0200,+46,250.000000 
 30,0200,+49,250.000000 
 30,0200,+52,238.000000 
 30,0200,+55,238.000000 
 30,0200,+58,245.000000 
 30,0200,+61,307.000000 
 30,0500,+4,277.000000 
 30,0500,+7,288.000000 
 30,0500,+10,297.000000 
 30,0500,+13,298.000000 
 30,0500,+16,302.000000 
 30,0500,+19,275.000000 
 30,0500,+22,182.000000 
 30,0500,+25,192.000000 
 30,0500,+28,201.000000 
 30,0500,+31,196.000000 
 30,0500,+34,205.000000 
 30,0500,+37,217.000000 
 30,0500,+40,238.000000 
 30,0500,+43,250.000000 
 30,0500,+46,250.000000 
 30,0500,+49,238.000000 
 30,0500,+52,238.000000 
 30,0500,+55,245.000000 
 30,0500,+58,307.000000 
 30,0800,+4,297.000000 
 30,0800,+7,299.000000 
 30,0800,+10,295.000000 
 30,0800,+13,301.000000 
 30,0800,+16,292.000000 
 30,0800,+19,178.000000 
 30,0800,+22,193.000000 
 30,0800,+25,198.000000 
 30,0800,+28,210.000000 
 30,0800,+31,203.000000 
 30,0800,+34,220.000000 
 30,0800,+37,226.000000 
 30,0800,+40,238.000000 
 30,0800,+43,251.000000 
 30,0800,+46,245.000000 
 30,0800,+49,252.000000 
 30,0800,+52,253.000000 
 30,0800,+55,307.000000 
 30,1100,+4,299.000000 
 30,1100,+7,295.000000 
 30,1100,+10,301.000000 
 30,1100,+13,292.000000 
 30,1100,+16,178.000000 
 30,1100,+19,193.000000 
 30,1100,+22,198.000000 
 30,1100,+25,210.000000 
 30,1100,+28,203.000000 
 30,1100,+31,220.000000 
 30,1100,+34,226.000000 
 30,1100,+37,238.000000 
 30,1100,+40,251.000000 
 30,1100,+43,245.000000 
 30,1100,+46,252.000000 
 30,1100,+49,253.000000 
 30,1100,+52,307.000000 
 30,1400,+4,295.000000 
 30,1400,+7,301.000000 
 30,1400,+10,292.000000 
 30,1400,+13,178.000000 
 30,1400,+16,193.000000 
 30,1400,+19,198.000000 
 30,1400,+22,210.000000 
 30,1400,+25,203.000000 
 30,1400,+28,220.000000 
 30,1400,+31,226.000000 
 30,1400,+34,238.000000 
 30,1400,+37,251.000000 
 30,1400,+40,245.000000 
 30,1400,+43,252.000000 
 30,1400,+46,253.000000 
 30,1400,+49,307.000000 
 30,1700,+4,301.000000 
 30,1700,+7,292.000000 
 30,1700,+10,178.000000 
 30,1700,+13,193.000000 
 30,1700,+16,198.000000 
 30,1700,+19,210.000000 
 30,1700,+22,203.000000 
 30,1700,+25,220.000000 
 30,1700,+28,226.000000 
 30,1700,+31,238.000000 
 30,1700,+34,251.000000 
 30,1700,+37,245.000000 
 30,1700,+40,252.000000 
 30,1700,+43,253.000000 
 30,1700,+46,307.000000 
 30,2000,+4,301.000000 
 30,2000,+7,162.000000 
 30,2000,+10,175.000000 
 30,2000,+13,191.000000 
 30,2000,+16,219.000000 
 30,2000,+19,194.000000 
 30,2000,+22,200.000000 
 30,2000,+25,211.000000 
 30,2000,+28,263.000000 
 30,2000,+31,246.000000 
 30,2000,+34,252.000000 
 30,2000,+37,231.000000 
 30,2000,+40,252.000000 
 30,2000,+43,305.000000 
 30,2000,+46,314.000000 
 30,2000,+49,308.000000 
 30,2000,+52,313.000000 
 30,2000,+55,313.000000 
 30,2000,+58,304.000000 
 30,2000,+61,302.000000 
 30,2000,+64,304.000000 
 30,2000,+67,301.000000 
 30,2300,+4,162.000000 
 30,2300,+7,175.000000 
 30,2300,+10,191.000000 
 30,2300,+13,219.000000 
 30,2300,+16,194.000000 
 30,2300,+19,200.000000 
 30,2300,+22,211.000000 
 30,2300,+25,263.000000 
 30,2300,+28,246.000000 
 30,2300,+31,252.000000 
 30,2300,+34,231.000000 
 30,2300,+37,252.000000 
 30,2300,+40,305.000000 
 30,2300,+43,314.000000 
 30,2300,+46,308.000000 
 30,2300,+49,313.000000 
 30,2300,+52,313.000000 
 30,2300,+55,304.000000 
 30,2300,+58,302.000000 
 30,2300,+61,304.000000 
 30,2300,+64,301.000000 
 31,0200,+4,175.000000 
 31,0200,+7,191.000000 
 31,0200,+10,219.000000 
 31,0200,+13,194.000000 
 31,0200,+16,200.000000 
 31,0200,+19,211.000000 
 31,0200,+22,263.000000 
 31,0200,+25,246.000000 
 31,0200,+28,252.000000 
 31,0200,+31,231.000000 
 31,0200,+34,252.000000 
 31,0200,+37,305.000000 
 31,0200,+40,314.000000 
 31,0200,+43,308.000000 
 31,0200,+46,313.000000 
 31,0200,+49,313.000000 
 31,0200,+52,304.000000 
 31,0200,+55,302.000000 
 31,0200,+58,304.000000 
 31,0200,+61,301.000000 
 31,0500,+4,191.000000 
 31,0500,+7,219.000000 
 31,0500,+10,194.000000 
 31,0500,+13,200.000000 
 31,0500,+16,211.000000 
 31,0500,+19,263.000000 
 31,0500,+22,246.000000 
 31,0500,+25,252.000000 
 31,0500,+28,231.000000 
 31,0500,+31,252.000000 
 31,0500,+34,305.000000 
 31,0500,+37,314.000000 
 31,0500,+40,308.000000 
 31,0500,+43,313.000000 
 31,0500,+46,313.000000 
 31,0500,+49,304.000000 
 31,0500,+52,302.000000 
 31,0500,+55,304.000000 
 31,0500,+58,301.000000 
 31,0800,+4,204.000000 
 31,0800,+7,195.000000 
 31,0800,+10,187.000000 
 31,0800,+13,204.000000 
 31,0800,+16,260.000000 
 31,0800,+19,248.000000 
 31,0800,+22,250.000000 
 31,0800,+25,232.000000 
 31,0800,+28,282.000000 
 31,0800,+31,311.000000 
 31,0800,+34,318.000000 
 31,0800,+37,320.000000 
 31,0800,+40,323.000000 
 31,0800,+43,309.000000 
 31,0800,+46,304.000000 
 31,0800,+49,300.000000 
 31,0800,+52,294.000000 
 31,0800,+55,292.000000 
 31,1100,+4,195.000000 
 31,1100,+7,187.000000 
 31,1100,+10,204.000000 
 31,1100,+13,260.000000 
 31,1100,+16,248.000000 
 31,1100,+19,250.000000 
 31,1100,+22,232.000000 
 31,1100,+25,282.000000 
 31,1100,+28,311.000000 
 31,1100,+31,318.000000 
 31,1100,+34,320.000000 
 31,1100,+37,323.000000 
 31,1100,+40,309.000000 
 31,1100,+43,304.000000 
 31,1100,+46,300.000000 
 31,1100,+49,294.000000 
 31,1100,+52,292.000000 
 31,1400,+4,187.000000 
 31,1400,+7,204.000000 
 31,1400,+10,260.000000 
 31,1400,+13,248.000000 
 31,1400,+16,250.000000 
 31,1400,+19,232.000000 
 31,1400,+22,282.000000 
 31,1400,+25,311.000000 
 31,1400,+28,318.000000 
 31,1400,+31,320.000000 
 31,1400,+34,323.000000 
 31,1400,+37,309.000000 
 31,1400,+40,304.000000 
 31,1400,+43,300.000000 
 31,1400,+46,294.000000 
 31,1400,+49,292.000000 
 31,1700,+4,204.000000 
 31,1700,+7,260.000000 
 31,1700,+10,248.000000 
 31,1700,+13,250.000000 
 31,1700,+16,232.000000 
 31,1700,+19,282.000000 
 31,1700,+22,311.000000 
 31,1700,+25,318.000000 
 31,1700,+28,320.000000 
 31,1700,+31,323.000000 
 31,1700,+34,309.000000 
 31,1700,+37,304.000000 
 31,1700,+40,300.000000 
 31,1700,+43,294.000000 
 31,1700,+46,292.000000 
 31,2000,+4,259.000000 
 31,2000,+7,252.000000 
 31,2000,+10,249.000000 
 31,2000,+13,234.000000 
 31,2000,+16,270.000000 
 31,2000,+19,310.000000 
 31,2000,+22,311.000000 
 31,2000,+25,312.000000 
 31,2000,+28,308.000000 
 31,2000,+31,308.000000 
 31,2000,+34,303.000000 
 31,2000,+37,297.000000 
 31,2000,+40,294.000000 
 31,2000,+43,294.000000 
 31,2000,+46,297.000000 
 31,2000,+49,305.000000 
 31,2000,+52,302.000000 
 31,2000,+55,288.000000 
 31,2000,+58,246.000000 
 31,2000,+61,216.000000 
 31,2000,+64,228.000000 
 31,2000,+67,230.000000 
 31,2300,+4,252.000000 
 31,2300,+7,249.000000 
 31,2300,+10,234.000000 
 31,2300,+13,270.000000 
 31,2300,+16,310.000000 
 31,2300,+19,311.000000 
 31,2300,+22,312.000000 
 31,2300,+25,308.000000 
 31,2300,+28,308.000000 
 31,2300,+31,303.000000 
 31,2300,+34,297.000000 
 31,2300,+37,294.000000 
 31,2300,+40,294.000000 
 31,2300,+43,297.000000 
 31,2300,+46,305.000000 
 31,2300,+49,302.000000 
 31,2300,+52,288.000000 
 31,2300,+55,246.000000 
 31,2300,+58,216.000000 
 31,2300,+61,228.000000 
 31,2300,+64,230.000000 
 
